state,date,cases,deaths,hospitalized,tests,recovered,party,population,change_cases,pct_change
TX,7/6/20,209350,2726,,2163729,103782,rep,28995881,179008,4.603346708
TX,7/7/20,219164,2816,,2221287,108485,rep,28995881,188822,4.687843325
TX,7/8/20,229116,2935,,2258708,113284,rep,28995881,198774,4.540891752
TX,7/9/20,240025,3037,,2313212,118326,rep,28995881,209683,4.761343599
TX,7/10/20,249948,3129,,2389789,122996,rep,28995881,219606,4.134152692
TX,7/11/20,258280,3206,,2429624,127880,rep,28995881,227938,3.333493367
TX,7/12/20,264811,3246,,2492754,132638,rep,28995881,234469,2.528651076
TX,7/13/20,273732,3313,,2540125,136419,rep,28995881,243390,3.368817761
TX,7/14/20,284638,3449,,2598680,142398,rep,28995881,254296,3.984188915
TX,7/15/20,296478,3590,,2642199,149276,rep,28995881,266136,4.159669475
TX,7/16/20,311516,3744,,2699855,155937,rep,28995881,281174,5.072214464
TX,7/17/20,321242,3889,,2767321,162191,rep,28995881,290900,3.122151029
TX,7/18/20,330059,3972,,2842685,169581,rep,28995881,299717,2.744659789
UT,5/1/20,4829,46,403,112558,2062,rep,3205958,0,
UT,5/2/20,4981,49,418,117804,2185,rep,3205958,152,3.147649617
UT,5/3/20,5175,50,436,122102,2238,rep,3205958,346,3.894800241
UT,5/4/20,5326,50,441,124661,2342,rep,3205958,497,2.917874396
UT,5/5/20,5449,56,456,126715,2387,rep,3205958,620,2.30942546
UT,5/6/20,5605,59,464,131002,2509,rep,3205958,776,2.862910626
UT,5/7/20,5724,61,476,134543,2640,rep,3205958,895,2.123104371
UT,5/8/20,5919,61,488,138688,2769,rep,3205958,1090,3.406708595
UT,5/9/20,6103,66,498,143294,2901,rep,3205958,1274,3.108633215
UT,5/10/20,6251,67,512,146510,3033,rep,3205958,1422,2.425036867
UT,5/11/20,6364,68,517,150585,3181,rep,3205958,1535,1.807710766
UT,5/12/20,6454,73,535,153485,3267,rep,3205958,1625,1.414204903
UT,5/13/20,6624,76,553,156786,3406,rep,3205958,1795,2.634025411
UT,5/14/20,6760,76,558,160119,3566,rep,3205958,1931,2.053140097
UT,5/15/20,6930,77,566,163218,3719,rep,3205958,2101,2.514792899
UT,5/16/20,7068,78,578,166774,3896,rep,3205958,2239,1.991341991
UT,5/17/20,7238,80,586,170752,4075,rep,3205958,2409,2.405206565
UT,5/18/20,7384,80,595,174022,4183,rep,3205958,2555,2.017131804
UT,5/19/20,7530,88,619,177311,4275,rep,3205958,2701,1.977248104
UT,5/20/20,7717,90,631,179664,4423,rep,3205958,2888,2.483399734
UT,5/21/20,7876,92,647,182874,4596,rep,3205958,3047,2.06038616
UT,5/22/20,8057,93,660,186834,4748,rep,3205958,3228,2.298120874
UT,5/23/20,8260,97,676,190779,4898,rep,3205958,3431,2.519548219
UT,5/24/20,8392,97,688,194433,5081,rep,3205958,3563,1.598062954
UT,5/25/20,8521,98,692,196468,5218,rep,3205958,3692,1.537178265
UT,5/26/20,8622,101,696,198592,5346,rep,3205958,3793,1.185306889
UT,5/27/20,8710,105,716,200626,5499,rep,3205958,3881,1.020644862
UT,5/28/20,8953,106,734,203507,5623,rep,3205958,4124,2.78989667
UT,5/29/20,9282,107,753,205855,5813,rep,3205958,4453,3.674745895
UT,5/30/20,9551,112,763,210105,5995,rep,3205958,4722,2.89808231
UT,5/31/20,9829,113,775,213914,6137,rep,3205958,5000,2.91068998
UT,6/1/20,10026,113,789,218112,6251,rep,3205958,5197,2.004273069
UT,6/2/20,10237,113,801,221791,6319,rep,3205958,5408,2.104528227
UT,6/3/20,10558,117,829,223981,6501,rep,3205958,5729,3.135684283
UT,6/4/20,10858,117,850,227507,6628,rep,3205958,6029,2.841447244
UT,6/5/20,11344,120,870,232197,6788,rep,3205958,6515,4.475962424
UT,6/6/20,11866,121,890,235149,6939,rep,3205958,7037,4.601551481
UT,6/7/20,12084,121,900,237951,7108,rep,3205958,7255,1.837181864
UT,6/8/20,12378,124,918,242899,7255,rep,3205958,7549,2.432969215
UT,6/9/20,12639,127,931,246860,7391,rep,3205958,7810,2.108579738
UT,6/10/20,12982,128,954,249760,7587,rep,3205958,8153,2.713822296
UT,6/11/20,13366,131,968,254668,7745,rep,3205958,8537,2.957941766
UT,6/12/20,13681,139,988,258786,7935,rep,3205958,8852,2.356726021
UT,6/13/20,14061,139,1012,262782,8114,rep,3205958,9232,2.777574739
UT,6/14/20,14313,139,1028,267713,8252,rep,3205958,9484,1.792191167
UT,6/15/20,14757,143,1041,272938,8380,rep,3205958,9928,3.102075037
UT,6/16/20,15077,145,1073,275700,8470,rep,3205958,10248,2.168462425
UT,6/17/20,15464,149,1102,278692,8552,rep,3205958,10635,2.566823639
UT,6/18/20,16015,152,1120,282685,8786,rep,3205958,11186,3.56311433
UT,6/19/20,16585,155,1145,287358,9113,rep,3205958,11756,3.559163284
UT,6/20/20,17173,155,1161,292877,9390,rep,3205958,12344,3.545372324
UT,6/21/20,17567,158,1184,296395,9659,rep,3205958,12738,2.294299191
UT,6/22/20,18035,158,1192,299312,9863,rep,3205958,13206,2.66408607
UT,6/23/20,18454,163,1226,302276,10057,rep,3205958,13625,2.323260327
UT,6/24/20,18915,163,1256,304738,10334,rep,3205958,14086,2.498103392
UT,6/25/20,19544,164,1290,312054,10642,rep,3205958,14715,3.325403119
UT,6/26/20,20218,166,1321,317568,11097,rep,3205958,15389,3.448628735
UT,6/27/20,20735,167,1365,322802,11658,rep,3205958,15906,2.557127312
UT,6/28/20,21155,167,1396,328449,11931,rep,3205958,16326,2.025560646
UT,6/29/20,21818,168,1417,333905,12205,rep,3205958,16989,3.134010872
UT,6/30/20,22364,172,1444,340753,12398,rep,3205958,17535,2.502520854
UT,7/1/20,22864,173,1476,343358,12707,rep,3205958,18035,2.235736004
UT,7/2/20,23466,176,1505,346386,13076,rep,3205958,18637,2.632960112
UT,7/3/20,24070,181,1529,356636,13408,rep,3205958,19241,2.57393676
UT,7/4/20,24717,181,1565,366716,13807,rep,3205958,19888,2.687993353
UT,7/5/20,25005,184,1582,371308,14147,rep,3205958,20176,1.16518995
UT,7/6/20,25653,190,1604,375842,14448,rep,3205958,20824,2.591481704
UT,7/7/20,26203,194,1653,382849,14764,rep,3205958,21374,2.143998753
UT,7/8/20,26921,201,1678,385760,15178,rep,3205958,22092,2.740144258
UT,7/9/20,27632,205,1700,388733,15661,rep,3205958,22803,2.641060882
UT,7/10/20,28452,207,1748,395974,16261,rep,3205958,23623,2.967573827
UT,7/11/20,29071,212,1797,405352,16897,rep,3205958,24242,2.175593983
UT,7/12/20,29552,215,1824,413058,17303,rep,3205958,24723,1.654569846
UT,7/13/20,30282,216,1850,418335,17728,rep,3205958,25453,2.470221982
UT,7/14/20,30774,226,1888,424521,18111,rep,3205958,25945,1.624727561
UT,7/15/20,31228,233,1913,432080,18593,rep,3205958,26399,1.475271333
UT,7/16/20,31908,234,1956,439528,19214,rep,3205958,27079,2.177532983
UT,7/17/20,32572,238,1984,447806,19862,rep,3205958,27743,2.080982826
UT,7/18/20,33430,243,2014,456240,20421,rep,3205958,28601,2.634164313
VT,5/1/20,879,49,,15815,,dem,623989,0,
VT,5/2/20,886,50,,16128,,dem,623989,7,0.796359499
VT,5/3/20,897,52,,16471,,dem,623989,18,1.241534989
VT,5/4/20,902,52,,16795,,dem,623989,23,0.557413601
VT,5/5/20,907,52,,16974,,dem,623989,28,0.554323725
VT,5/6/20,908,52,,17195,706,dem,623989,29,0.110253583
VT,5/7/20,916,53,,17606,718,dem,623989,37,0.881057269
VT,5/8/20,919,53,,18140,737,dem,623989,40,0.327510917
VT,5/9/20,921,53,,18616,744,dem,623989,42,0.217627856
VT,5/10/20,926,53,,19093,777,dem,623989,47,0.542888165
VT,5/11/20,926,53,,19724,785,dem,623989,47,0
VT,5/12/20,927,53,,20036,787,dem,623989,48,0.107991361
VT,5/13/20,929,53,,20638,789,dem,623989,50,0.21574973
VT,5/14/20,932,53,,21428,792,dem,623989,53,0.322927879
VT,5/15/20,933,53,,22169,796,dem,623989,54,0.107296137
VT,5/16/20,934,53,,23137,804,dem,623989,55,0.107181136
VT,5/17/20,940,54,,23914,810,dem,623989,61,0.642398287
VT,5/18/20,940,54,,24491,815,dem,623989,61,0
VT,5/19/20,944,54,,25058,820,dem,623989,65,0.425531915
VT,5/20/20,944,54,,25058,824,dem,623989,65,0
VT,5/21/20,950,54,,25701,827,dem,623989,71,0.63559322
VT,5/22/20,952,54,,25733,834,dem,623989,73,0.210526316
VT,5/23/20,954,54,,27424,837,dem,623989,75,0.210084034
VT,5/24/20,956,54,,28590,839,dem,623989,77,0.209643606
VT,5/25/20,962,54,,29669,843,dem,623989,83,0.627615063
VT,5/26/20,967,54,,30423,848,dem,623989,88,0.51975052
VT,5/27/20,971,54,,30999,849,dem,623989,92,0.413650465
VT,5/28/20,974,55,,31152,855,dem,623989,95,0.308959835
VT,5/29/20,975,55,,31885,859,dem,623989,96,0.102669405
VT,5/30/20,977,55,,32667,865,dem,623989,98,0.205128205
VT,5/31/20,981,55,,33970,873,dem,623989,102,0.409416581
VT,6/1/20,983,55,,35326,880,dem,623989,104,0.203873598
VT,6/2/20,988,55,,36619,879,dem,623989,109,0.508646999
VT,6/3/20,990,55,,37195,879,dem,623989,111,0.20242915
VT,6/4/20,1026,55,,37834,881,dem,623989,147,3.636363636
VT,6/5/20,1027,55,,39117,882,dem,623989,148,0.097465887
VT,6/6/20,1046,55,,40083,888,dem,623989,167,1.850048685
VT,6/7/20,1063,55,,41218,890,dem,623989,184,1.625239006
VT,6/8/20,1075,55,,42798,895,dem,623989,196,1.128880527
VT,6/9/20,1084,55,,44228,901,dem,623989,205,0.837209302
VT,6/10/20,1095,55,,45742,903,dem,623989,216,1.014760148
VT,6/11/20,1110,55,,47209,905,dem,623989,231,1.369863014
VT,6/12/20,1119,55,,48634,907,dem,623989,240,0.810810811
VT,6/13/20,1125,55,,49933,908,dem,623989,246,0.536193029
VT,6/14/20,1127,55,,50982,909,dem,623989,248,0.177777778
VT,6/15/20,1130,55,,52557,912,dem,623989,251,0.266193434
VT,6/16/20,1130,55,,52890,914,dem,623989,251,0
VT,6/17/20,1130,55,,53663,915,dem,623989,251,0
VT,6/18/20,1135,56,,54745,917,dem,623989,256,0.442477876
VT,6/19/20,1144,56,,55887,918,dem,623989,265,0.792951542
VT,6/20/20,1147,56,,57028,920,dem,623989,268,0.262237762
VT,6/21/20,1159,56,,57845,922,dem,623989,280,1.046207498
VT,6/22/20,1163,56,,58607,926,dem,623989,284,0.345125108
VT,6/23/20,1164,56,,59328,927,dem,623989,285,0.085984523
VT,6/24/20,1184,56,,59860,930,dem,623989,305,1.718213058
VT,6/25/20,1191,56,,60709,938,dem,623989,312,0.591216216
VT,6/26/20,1198,56,,61589,941,dem,623989,319,0.587741394
VT,6/27/20,1200,56,,62723,946,dem,623989,321,0.166944908
VT,6/28/20,1202,56,,63865,946,dem,623989,323,0.166666667
VT,6/29/20,1208,56,,64993,949,dem,623989,329,0.499168053
VT,6/30/20,1208,56,,65764,953,dem,623989,329,0
VT,7/1/20,1210,56,,66292,961,dem,623989,331,0.165562914
VT,7/2/20,1227,56,,67341,960,dem,623989,348,1.404958678
VT,7/3/20,1236,56,,68395,967,dem,623989,357,0.733496333
VT,7/4/20,1238,56,,69397,999,dem,623989,359,0.161812298
VT,7/5/20,1249,56,,70024,1007,dem,623989,370,0.888529887
VT,7/6/20,1251,56,,70353,1022,dem,623989,372,0.160128102
VT,7/7/20,1254,56,,71113,1039,dem,623989,375,0.239808153
VT,7/8/20,1256,56,,71756,1049,dem,623989,377,0.159489633
VT,7/9/20,1272,56,,72749,1054,dem,623989,393,1.27388535
VT,7/10/20,1277,56,,74098,1066,dem,623989,398,0.393081761
VT,7/11/20,1283,56,,75032,1066,dem,623989,404,0.469851214
VT,7/12/20,1296,56,,75851,1089,dem,623989,417,1.013250195
VT,7/13/20,1301,56,,76581,1096,dem,623989,422,0.385802469
VT,7/14/20,1305,56,,77624,1099,dem,623989,426,0.307455803
VT,7/15/20,1318,56,,78358,1104,dem,623989,439,0.996168582
VT,7/16/20,1325,56,,79040,1111,dem,623989,446,0.531107739
VT,7/17/20,1334,56,,79366,1121,dem,623989,455,0.679245283
VT,7/18/20,1338,56,,80446,1125,dem,623989,459,0.299850075
VI,5/1/20,66,4,,877,51,,106405,0,
VI,5/2/20,66,4,,988,51,,106405,0,0
VI,5/3/20,66,4,,1017,51,,106405,0,0
VI,5/4/20,66,4,,1031,51,,106405,0,0
VI,5/5/20,66,4,,1039,51,,106405,0,0
VI,5/6/20,66,4,,1056,54,,106405,0,0
VI,5/7/20,66,4,,1056,54,,106405,0,0
VI,5/8/20,68,4,,1092,57,,106405,2,3.03030303
VI,5/9/20,69,4,,1092,57,,106405,3,1.470588235
VI,5/10/20,69,4,,1171,59,,106405,3,0
VI,5/11/20,69,5,,1179,60,,106405,3,0
VI,5/12/20,69,6,,1184,61,,106405,3,0
VI,5/13/20,69,6,,1197,61,,106405,3,0
VI,5/14/20,69,6,,1233,61,,106405,3,0
VI,5/15/20,69,6,,1263,61,,106405,3,0
VI,5/16/20,69,6,,1263,61,,106405,3,0
VI,5/17/20,69,6,,1347,61,,106405,3,0
VI,5/18/20,69,6,,1347,61,,106405,3,0
VI,5/19/20,69,6,,1367,61,,106405,3,0
VI,5/20/20,69,6,,1383,61,,106405,3,0
VI,5/21/20,69,6,,1383,61,,106405,3,0
VI,5/22/20,69,6,,1412,61,,106405,3,0
VI,5/23/20,69,6,,1412,61,,106405,3,0
VI,5/24/20,69,6,,1412,61,,106405,3,0
VI,5/25/20,69,6,,1412,61,,106405,3,0
VI,5/26/20,69,6,,1494,61,,106405,3,0
VI,5/27/20,69,6,,1511,61,,106405,3,0
VI,5/28/20,69,6,,1686,61,,106405,3,0
VI,5/29/20,69,6,,1702,61,,106405,3,0
VI,5/30/20,69,6,,1702,61,,106405,3,0
VI,5/31/20,69,6,,1702,61,,106405,3,0
VI,6/1/20,70,6,,1811,62,,106405,4,1.449275362
VI,6/2/20,70,6,,2006,62,,106405,4,0
VI,6/3/20,70,6,,2026,62,,106405,4,0
VI,6/4/20,71,6,,2046,62,,106405,5,1.428571429
VI,6/5/20,71,6,,2051,62,,106405,5,0
VI,6/6/20,71,6,,2196,62,,106405,5,0
VI,6/7/20,71,6,,2196,62,,106405,5,0
VI,6/8/20,71,6,,2199,62,,106405,5,0
VI,6/9/20,71,6,,2208,63,,106405,5,0
VI,6/10/20,72,6,,2241,64,,106405,6,1.408450704
VI,6/11/20,72,6,,2252,64,,106405,6,0
VI,6/12/20,72,6,,2293,64,,106405,6,0
VI,6/13/20,72,6,,2356,64,,106405,6,0
VI,6/14/20,72,6,,2377,64,,106405,6,0
VI,6/15/20,72,6,,2378,64,,106405,6,0
VI,6/16/20,72,6,,2378,64,,106405,6,0
VI,6/17/20,73,6,,2427,64,,106405,7,1.388888889
VI,6/18/20,73,6,,2427,64,,106405,7,0
VI,6/19/20,73,6,,2524,64,,106405,7,0
VI,6/20/20,74,6,,2566,64,,106405,8,1.369863014
VI,6/21/20,76,6,,2578,64,,106405,10,2.702702703
VI,6/22/20,76,6,,2578,64,,106405,10,0
VI,6/23/20,76,6,,2620,64,,106405,10,0
VI,6/24/20,78,6,,2671,64,,106405,12,2.631578947
VI,6/25/20,81,6,,2734,64,,106405,15,3.846153846
VI,6/26/20,81,6,,2786,67,,106405,15,0
VI,6/27/20,81,6,,2827,71,,106405,15,0
VI,6/28/20,81,6,,2827,71,,106405,15,0
VI,6/29/20,81,6,,2827,71,,106405,15,0
VI,6/30/20,81,6,,2903,73,,106405,15,0
VI,7/1/20,90,6,,2966,73,,106405,24,11.11111111
VI,7/2/20,98,6,,3016,75,,106405,32,8.888888889
VI,7/3/20,111,6,,3061,75,,106405,45,13.26530612
VI,7/4/20,111,6,,3171,76,,106405,45,0
VI,7/5/20,112,6,,3171,76,,106405,46,0.900900901
VI,7/6/20,112,6,,3230,79,,106405,46,0
VI,7/7/20,122,6,,3299,79,,106405,56,8.928571429
VI,7/8/20,144,6,,3395,80,,106405,78,18.03278689
VI,7/9/20,144,6,,3514,81,,106405,78,0
VI,7/10/20,167,6,,3626,87,,106405,101,15.97222222
VI,7/11/20,181,6,,3807,92,,106405,115,8.383233533
VI,7/12/20,181,6,,4089,93,,106405,115,0
VI,7/13/20,206,6,,4290,96,,106405,140,13.8121547
VI,7/14/20,206,6,,4290,96,,106405,140,0
VI,7/15/20,249,6,,4880,112,,106405,183,20.87378641
VI,7/16/20,263,6,,5285,120,,106405,197,5.62248996
VI,7/17/20,283,6,,6053,126,,106405,217,7.604562738
VI,7/18/20,297,6,,6522,133,,106405,231,4.946996466
VA,5/1/20,16901,581,3654,106440,2196,dem,8535519,0,
VA,5/2/20,17731,616,3738,102096,2312,dem,8535519,830,4.910952015
VA,5/3/20,18671,660,3910,108002,2497,dem,8535519,1770,5.301449439
VA,5/4/20,19492,684,4010,112293,2547,dem,8535519,2591,4.397193509
VA,5/5/20,20256,713,4113,113708,2617,dem,8535519,3355,3.919556741
VA,5/6/20,20256,713,4113,113708,2617,dem,8535519,3355,0
VA,5/7/20,21570,769,4438,123152,2825,dem,8535519,4669,6.486966825
VA,5/8/20,22342,812,4622,129945,2997,dem,8535519,5441,3.57904497
VA,5/9/20,23196,827,4717,137149,3124,dem,8535519,6295,3.822397279
VA,5/10/20,24081,839,4756,143055,3201,dem,8535519,7180,3.815312985
VA,5/11/20,25070,850,4777,150617,3273,dem,8535519,8169,4.106972302
VA,5/12/20,25800,891,4929,155329,3400,dem,8535519,8899,2.911846829
VA,5/13/20,26746,927,5080,161392,3554,dem,8535519,9845,3.666666667
VA,5/14/20,27813,955,5211,166830,3678,dem,8535519,10912,3.98938159
VA,5/15/20,28672,977,5316,178014,3805,dem,8535519,11771,3.088483803
VA,5/16/20,29683,1002,5414,185568,3909,dem,8535519,12782,3.52608817
VA,5/17/20,30388,1009,5517,190361,3993,dem,8535519,13487,2.375096857
VA,5/18/20,31140,1014,5609,196226,4107,dem,8535519,14239,2.47466105
VA,5/19/20,32145,1041,5768,202789,4271,dem,8535519,15244,3.227360308
VA,5/20/20,32908,1074,6059,212626,4523,dem,8535519,16007,2.373619536
VA,5/21/20,34137,1099,6269,218599,4778,dem,8535519,17236,3.734654187
VA,5/22/20,34950,1136,6422,225175,4963,dem,8535519,18049,2.381580104
VA,5/23/20,35749,1159,6431,232470,5047,dem,8535519,18848,2.286123033
VA,5/24/20,36244,1171,6453,244085,5102,dem,8535519,19343,1.384654116
VA,5/25/20,37727,1208,6521,258750,5145,dem,8535519,20826,4.091711732
VA,5/26/20,39342,1236,6630,267181,5227,dem,8535519,22441,4.280753837
VA,5/27/20,40249,1281,6826,277047,5367,dem,8535519,23348,2.305424229
VA,5/28/20,41401,1338,6974,287281,5472,dem,8535519,24500,2.862182911
VA,5/29/20,42533,1358,7172,298377,5648,dem,8535519,25632,2.734233473
VA,5/30/20,43611,1370,7216,305512,5745,dem,8535519,26710,2.534502621
VA,5/31/20,44607,1375,7326,315391,5868,dem,8535519,27706,2.283827475
VA,6/1/20,45398,1392,7326,324719,5899,dem,8535519,28497,1.773264286
VA,6/2/20,46239,1407,7373,328889,6011,dem,8535519,29338,1.852504516
VA,6/3/20,46905,1428,7476,342387,6165,dem,8535519,30004,1.440342568
VA,6/4/20,47856,1445,7550,353590,6284,dem,8535519,30955,2.027502398
VA,6/5/20,48532,1453,7597,363770,6392,dem,8535519,31631,1.412571046
VA,6/6/20,49397,1460,7553,371131,6382,dem,8535519,32496,1.782329185
VA,6/7/20,50681,1472,7724,379816,6538,dem,8535519,33780,2.599348139
VA,6/8/20,51251,1477,7730,383592,6557,dem,8535519,34350,1.124681833
VA,6/9/20,51738,1496,7846,390856,6677,dem,8535519,34837,0.950225361
VA,6/10/20,52177,1514,7981,398364,6826,dem,8535519,35276,0.848505934
VA,6/11/20,52647,1520,7964,407397,6895,dem,8535519,35746,0.900780037
VA,6/12/20,53211,1534,8028,450530,7002,dem,8535519,36310,1.071286113
VA,6/13/20,53869,1541,8090,459993,7131,dem,8535519,36968,1.23658642
VA,6/14/20,54506,1546,8136,469000,7178,dem,8535519,37605,1.182498283
VA,6/15/20,54886,1552,8132,478999,7230,dem,8535519,37985,0.697170954
VA,6/16/20,55331,1570,8245,485438,7341,dem,8535519,38430,0.810771417
VA,6/17/20,55775,1583,8367,494341,7429,dem,8535519,38874,0.802443477
VA,6/18/20,56238,1586,8350,502068,7493,dem,8535519,39337,0.830121022
VA,6/19/20,56793,1602,8425,512411,7563,dem,8535519,39892,0.9868772
VA,6/20/20,57443,1607,8487,531404,7607,dem,8535519,40542,1.144507246
VA,6/21/20,57994,1611,8509,545676,7646,dem,8535519,41093,0.95921174
VA,6/22/20,58465,1620,8511,558123,7663,dem,8535519,41564,0.812152981
VA,6/23/20,58994,1645,8572,568377,7725,dem,8535519,42093,0.904814846
VA,6/24/20,59514,1661,8651,576571,7765,dem,8535519,42613,0.881445571
VA,6/25/20,59946,1675,8672,592966,7818,dem,8535519,43045,0.725879625
VA,6/26/20,60570,1700,8722,606463,7868,dem,8535519,43669,1.040936843
VA,6/27/20,61247,1724,8787,617926,7968,dem,8535519,44346,1.11771504
VA,6/28/20,61736,1732,8823,628328,8005,dem,8535519,44835,0.798406453
VA,6/29/20,62189,1740,8823,636372,8023,dem,8535519,45288,0.7337696
VA,6/30/20,62787,1763,8982,645034,8080,dem,8535519,45886,0.961584846
VA,7/1/20,63203,1786,9023,658633,8131,dem,8535519,46302,0.662557536
VA,7/2/20,63735,1816,9384,674256,8496,dem,8535519,46834,0.841732196
VA,7/3/20,64393,1845,9529,688360,8711,dem,8535519,47492,1.03239978
VA,7/4/20,65109,1849,9549,699229,8741,dem,8535519,48208,1.111922103
VA,7/5/20,65748,1853,9576,709355,8784,dem,8535519,48847,0.981431139
VA,7/6/20,66102,1853,9592,715113,8809,dem,8535519,49201,0.53841942
VA,7/7/20,66740,1881,9815,728117,8913,dem,8535519,49839,0.965175033
VA,7/8/20,67375,1905,9982,737999,9011,dem,8535519,50474,0.951453401
VA,7/9/20,67988,1937,10021,753428,9065,dem,8535519,51087,0.909833024
VA,7/10/20,68931,1958,10195,768725,9189,dem,8535519,52030,1.387009472
VA,7/11/20,69782,1962,10291,786335,9271,dem,8535519,52881,1.234567901
VA,7/12/20,70670,1966,10355,804045,9310,dem,8535519,53769,1.272534464
VA,7/13/20,71642,1968,10459,814015,9330,dem,8535519,54741,1.37540682
VA,7/14/20,72443,1977,10550,830850,9423,dem,8535519,55542,1.118059239
VA,7/15/20,73527,1992,10608,844982,9527,dem,8535519,56626,1.496348854
VA,7/16/20,74431,2007,10778,861173,9644,dem,8535519,57530,1.229480327
VA,7/17/20,75433,2013,11054,876704,9883,dem,8535519,58532,1.346213271
VA,7/18/20,76373,2025,11142,889701,9976,dem,8535519,59472,1.246138958
WA,5/1/20,15134,829,,210102,,dem,7614893,0,
WA,5/2/20,15383,833,,212421,,dem,7614893,249,1.645301969
WA,5/3/20,15943,840,,213905,,dem,7614893,809,3.64038224
WA,5/4/20,16047,846,,219415,,dem,7614893,913,0.652323904
WA,5/5/20,16234,863,,224484,,dem,7614893,1100,1.165326852
WA,5/6/20,16873,881,,229783,,dem,7614893,1739,3.936183319
WA,5/7/20,17187,903,,234367,,dem,7614893,2053,1.860961299
WA,5/8/20,17477,915,,239542,,dem,7614893,2343,1.687321813
WA,5/9/20,17629,925,,241636,,dem,7614893,2495,0.869714482
WA,5/10/20,17781,939,,242997,,dem,7614893,2647,0.862215667
WA,5/11/20,18172,957,,247840,,dem,7614893,3038,2.198976436
WA,5/12/20,18382,972,,252816,,dem,7614893,3248,1.155624037
WA,5/13/20,18492,977,,257563,,dem,7614893,3358,0.59841149
WA,5/14/20,18861,991,,262568,,dem,7614893,3727,1.995457495
WA,5/15/20,19131,1008,,267972,,dem,7614893,3997,1.43152537
WA,5/16/20,19336,1015,,270801,,dem,7614893,4202,1.071559249
WA,5/17/20,19514,1016,,272771,,dem,7614893,4380,0.920562681
WA,5/18/20,19756,1020,,279753,,dem,7614893,4622,1.240135287
WA,5/19/20,19988,1042,,286849,,dem,7614893,4854,1.174326787
WA,5/20/20,20110,1045,,292487,,dem,7614893,4976,0.61036622
WA,5/21/20,20280,1054,3125,297159,,dem,7614893,5146,0.845350572
WA,5/22/20,20526,1061,3156,301727,,dem,7614893,5392,1.213017751
WA,5/23/20,20740,1062,3230,304398,,dem,7614893,5606,1.042580142
WA,5/24/20,20989,1069,3256,306740,,dem,7614893,5855,1.200578592
